timestamp,env_name,repetition,read_par,deser_par,comp_par,send_par,rcv_par,decomp_par,ser_par,write_par,buffer_size,server_buffpool_size,client_buffpool_size,format,compression_lib,skip_ser,skip_deser,time,data_size
1757580494,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,256,81920,81920,2,lzo,0,0,14.474863,3743274862
1757580516,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,512,81920,81920,2,lzo,0,0,14.399655,3621799101
1757580538,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,lzo,0,0,14.396169,3528712670
1757580561,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,lzo,0,0,15.347242,3479001269
1757580588,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,32,81920,81920,1,snappy,0,0,18.904095,5281441184
1757580611,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,64,81920,81920,1,snappy,0,0,16.184726,4541290197
1757580633,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,128,81920,81920,1,snappy,0,0,14.669575,4247328531
1757580655,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,256,81920,81920,1,snappy,0,0,14.470961,4100253152
1757580676,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,512,81920,81920,1,snappy,0,0,13.40509,4025818479
1757580697,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,snappy,0,0,13.367894,3990389588
1757580719,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,snappy,0,0,14.336259,3970388200
1757580745,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,32,81920,81920,2,snappy,0,0,18.88347,4908904103
1757580769,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,64,81920,81920,2,snappy,0,0,16.059093,4174898422
1757580791,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,128,81920,81920,2,snappy,0,0,14.759868,3804465567
1757580812,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,256,81920,81920,2,snappy,0,0,13.530813,3621033627
1757580833,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,512,81920,81920,2,snappy,0,0,13.393714,3508882917
1757580854,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,snappy,0,0,13.385393,3401508497
