timestamp,env_name,repetition,read_par,deser_par,comp_par,send_par,rcv_par,decomp_par,ser_par,write_par,buffer_size,server_buffpool_size,client_buffpool_size,format,compression_lib,skip_ser,skip_deser,time,data_size
1756077579,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,128,81920,81920,1,snappy,0,0,14.679605,4246101111
1756077600,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,256,81920,81920,1,snappy,0,0,13.469945,4099607485
1756077621,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,512,81920,81920,1,snappy,0,0,13.383105,4026376197
1756077641,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,snappy,0,0,12.367847,3989705046
1756077663,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,snappy,0,0,14.345649,3970878229
1756077689,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,32,81920,81920,2,snappy,0,0,18.836485,4909112141
1756077713,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,64,81920,81920,2,snappy,0,0,16.080348,4173315844
1756077734,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,128,81920,81920,2,snappy,0,0,13.670943,3804091632
1756077755,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,256,81920,81920,2,snappy,0,0,13.463658,3620887578
1756077777,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,512,81920,81920,2,snappy,0,0,14.38262,3507785367
1756077798,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,snappy,0,0,13.361402,3401072258
1756077820,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,snappy,0,0,14.354802,3376785465
1756077851,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,32,81920,81920,1,zstd,0,0,23.860899,4562616749
1756077880,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,64,81920,81920,1,zstd,0,0,21.50738,3839558230
1756077907,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,128,81920,81920,1,zstd,0,0,18.944475,3468140698
1756077933,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,256,81920,81920,1,zstd,0,0,18.618192,3208321658
1756077958,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,512,81920,81920,1,zstd,0,0,17.464421,3216606223
1756077983,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,zstd,0,0,17.402109,3162418761
1756078007,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,zstd,0,0,16.380975,3135619224
1756078036,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,32,81920,81920,2,zstd,0,0,21.629841,4192526188
1756078062,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,64,81920,81920,2,zstd,0,0,18.559981,3421518454
1756078086,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,128,81920,81920,2,zstd,0,0,15.9595,3012752631
1756078108,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,256,81920,81920,2,zstd,0,0,14.619247,2690396374
1756078130,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,512,81920,81920,2,zstd,0,0,14.5424,2542397604
1756078151,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,zstd,0,0,13.45232,2407406777
1756078173,env_16s_16c_1000net_Lineitem,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,zstd,0,0,14.368678,2323364800
1756078192,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,1,nocomp,0,0,10.77575,3802462766
1756078209,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,1,nocomp,0,0,9.531342,3603102286
1756078224,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,1,nocomp,0,0,8.40506,3506123218
1756078240,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,1,nocomp,0,0,8.356238,3458253112
1756078256,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,1,nocomp,0,0,9.322113,3432821812
1756078272,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,nocomp,0,0,9.336773,3422334476
1756078288,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,nocomp,0,0,8.330826,3416317202
1756078305,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,2,nocomp,0,0,10.747291,3802772245
1756078322,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,2,nocomp,0,0,9.525628,3603105695
1756078337,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,2,nocomp,0,0,8.42269,3506533090
1756078353,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,2,nocomp,0,0,8.367771,3459131961
1756078368,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,2,nocomp,0,0,8.314494,3435346407
1756078383,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,nocomp,0,0,8.330481,3424321285
1756078399,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,nocomp,0,0,8.331157,3420170481
1756078411,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,1,lz4,0,0,5.793853,919311171
1756078423,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,1,lz4,0,0,4.528662,687884390
1756078434,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,1,lz4,0,0,4.428321,558981059
1756078446,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,1,lz4,0,0,4.360789,501888277
1756078457,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,1,lz4,0,0,4.329454,473333027
1756078468,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,lz4,0,0,4.323868,458999007
1756078480,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,lz4,0,0,4.334383,451969036
1756078493,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,2,lz4,0,0,5.78994,944509417
1756078504,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,2,lz4,0,0,4.547158,719128298
1756078515,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,2,lz4,0,0,4.411203,597832411
1756078527,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,2,lz4,0,0,4.345241,539974008
1756078538,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,2,lz4,0,0,4.316328,511416036
1756078549,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,lz4,0,0,4.333726,500050006
1756078561,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,lz4,0,0,4.316084,498358691
1756078574,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,1,lzo,0,0,5.763437,910056717
1756078585,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,1,lzo,0,0,4.571037,707804190
1756078597,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,1,lzo,0,0,4.43056,594695534
1756078608,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,1,lzo,0,0,4.355356,544424602
1756078619,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,1,lzo,0,0,4.340657,516454615
1756078631,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,lzo,0,0,4.336783,503965007
1756078642,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,lzo,0,0,4.334785,496997143
1756078655,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,2,lzo,0,0,5.797977,921002728
1756078666,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,2,lzo,0,0,4.534678,697356028
1756078678,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,2,lzo,0,0,4.403954,586517440
1756078689,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,2,lzo,0,0,4.352538,532089978
1756078700,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,2,lzo,0,0,4.328673,506198498
1756078712,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,lzo,0,0,4.324696,494664938
1756078723,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,lzo,0,0,4.325025,491534451
1756078736,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,1,snappy,0,0,5.792432,942497767
1756078747,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,1,snappy,0,0,4.520026,710620433
1756078759,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,1,snappy,0,0,4.418812,610052425
1756078770,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,1,snappy,0,0,4.346691,560019205
1756078782,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,1,snappy,0,0,4.33146,535123573
1756078793,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,snappy,0,0,4.339699,522784716
1756078804,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,snappy,0,0,4.345604,516423928
1756078817,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,2,snappy,0,0,5.783546,956020199
1756078829,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,2,snappy,0,0,4.533405,728731015
1756078840,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,2,snappy,0,0,4.427141,616747575
1756078851,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,2,snappy,0,0,4.346661,560184375
1756078863,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,2,snappy,0,0,4.316601,543870786
1756078874,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,snappy,0,0,4.334029,533268305
1756078885,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,snappy,0,0,4.326835,530289398
1756078898,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,1,zstd,0,0,6.036666,745083630
1756078910,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,1,zstd,0,0,4.667211,517693313
1756078922,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,1,zstd,0,0,4.483849,401678124
1756078933,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,1,zstd,0,0,4.391179,343617018
1756078944,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,1,zstd,0,0,4.343128,315248650
1756078956,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,1,zstd,0,0,4.321684,300463842
1756078967,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,1,zstd,0,0,4.34958,292966593
1756078980,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,32,81920,81920,2,zstd,0,0,6.041868,753891011
1756078993,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,64,81920,81920,2,zstd,0,0,5.674055,529400066
1756079004,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,128,81920,81920,2,zstd,0,0,4.503398,415696043
1756079016,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,256,81920,81920,2,zstd,0,0,4.398953,354838651
1756079027,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,512,81920,81920,2,zstd,0,0,4.349392,322718554
1756079038,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,1024,81920,81920,2,zstd,0,0,4.357859,304705343
1756079050,env_16s_16c_1000net_ICU,1,1,4,4,1,1,4,16,16,2048,81920,81920,2,zstd,0,0,4.32623,291428030
1756080216,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,1,nocomp,0,0,1156.957214,11508772225
1756081321,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,1,nocomp,0,0,1097.15905,10917719941
1756082396,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,1,nocomp,0,0,1067.811789,10623569395
1756083456,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,1,nocomp,0,0,1052.602139,10476475629
1756084509,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,1,nocomp,0,0,1045.521753,10402966077
1756085559,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,nocomp,0,0,1041.503693,10366215939
1756086606,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,nocomp,0,0,1039.487546,10347832399
1756087770,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,2,nocomp,0,0,1156.952036,11508818101
1756088876,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,2,nocomp,0,0,1098.129115,10917764944
1756089951,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,2,nocomp,0,0,1067.811341,10623692365
1756091012,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,2,nocomp,0,0,1052.618316,10476584119
1756092065,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,2,nocomp,0,0,1045.516648,10403305613
1756093114,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,nocomp,0,0,1041.498119,10367095287
1756094162,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,nocomp,0,0,1040.506952,10348688243
1756094722,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,1,lz4,0,0,552.88852,5469443060
1756095210,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,1,lz4,0,0,480.141502,4760058573
1756095664,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,1,lz4,0,0,445.734488,4415482908
1756096099,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,1,lz4,0,0,427.51441,4240639823
1756096526,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,1,lz4,0,0,419.433625,4153162262
1756096948,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,lz4,0,0,414.416615,4109474712
1756097368,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,lz4,0,0,412.408373,4087624942
1756097924,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,2,lz4,0,0,548.839285,5431433058
1756098408,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,2,lz4,0,0,476.114948,4717833015
1756098844,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,2,lz4,0,0,428.722583,4250952525
1756099261,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,2,lz4,0,0,408.514635,4050346561
1756099667,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,2,lz4,0,0,398.452286,3948768527
1756100068,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,lz4,0,0,393.431326,3897948341
1756100467,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,lz4,0,0,391.40427,3872216556
1756100999,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,1,lzo,0,0,524.862173,5200218771
1756101472,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,1,lzo,0,0,465.106676,4601340380
1756101909,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,1,lzo,0,0,429.725354,4262140761
1756102332,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,1,lzo,0,0,415.511073,4113567246
1756102746,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,1,lzo,0,0,406.456793,4028646463
1756103157,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,lzo,0,0,403.411202,3991384836
1756103565,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,lzo,0,0,400.399987,3970215239
1756104073,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,2,lzo,0,0,499.873318,4938636942
1756104511,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,2,lzo,0,0,431.097693,4264845656
1756104914,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,2,lzo,0,0,394.7092,3905445044
1756105298,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,2,lzo,0,0,377.498616,3734327558
1756105670,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,2,lzo,0,0,364.421103,3611457021
1756106033,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,lzo,0,0,355.411288,3520905205
1756106392,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,lzo,0,0,351.387067,3469375874
1756106932,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,1,snappy,0,0,531.858473,5261716059
1756107396,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,1,snappy,0,0,457.07069,4531161063
1756107832,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,1,snappy,0,0,427.71093,4236309227
1756108252,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,1,snappy,0,0,412.515845,4089762550
1756108665,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,1,snappy,0,0,405.424259,4016276528
1756109075,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,snappy,0,0,402.422648,3979462733
1756109482,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,snappy,0,0,399.421283,3961068910
1756109984,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,2,snappy,0,0,494.769608,4894145799
1756110413,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,2,snappy,0,0,421.057343,4161016869
1756110804,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,2,snappy,0,0,383.71073,3795468229
1756111176,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,2,snappy,0,0,364.523748,3612776213
1756111537,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,2,snappy,0,0,353.417744,3498995260
1756111888,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,snappy,0,0,343.398242,3392951327
1756112236,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,snappy,0,0,340.402625,3368305555
1756112705,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,1,zstd,0,0,461.773223,4550048484
1756113100,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,1,zstd,0,0,387.598574,3829963501
1756113458,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,1,zstd,0,0,349.983477,3457620052
1756113789,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,1,zstd,0,0,323.583629,3199514678
